Customer_ID,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method
3220,3.5,No,2-Day Shipping,No,39,Credit Card
3221,4.1,No,Free Shipping,No,16,Cash
3222,3.2,No,Standard,No,28,Cash
3223,4.6,No,Store Pickup,No,22,PayPal
3224,3.9,No,Standard,No,36,Venmo
3225,2.7,No,Free Shipping,No,18,PayPal
3226,3,No,Store Pickup,No,31,Credit Card
3227,3.3,No,Next Day Air,No,38,Bank Transfer
3228,2.7,No,Free Shipping,No,42,Debit Card
3229,4.6,No,2-Day Shipping,No,27,PayPal
3230,2.7,No,Express,No,24,Cash
3231,2.5,No,Next Day Air,No,38,Debit Card
3232,4.4,No,Free Shipping,No,9,Credit Card
3233,4,No,Next Day Air,No,19,Bank Transfer
3234,3.8,No,Express,No,11,Debit Card
3235,2.5,No,2-Day Shipping,No,16,Debit Card
3236,4,No,Free Shipping,No,18,Venmo
3237,4.1,No,Next Day Air,No,8,Cash
3238,2.8,No,Express,No,4,Cash
3239,3.4,No,2-Day Shipping,No,37,Cash
3240,2.7,No,2-Day Shipping,No,30,Cash
3241,3.8,No,2-Day Shipping,No,37,Bank Transfer
3242,4.4,No,Store Pickup,No,30,PayPal
3243,2.8,No,Express,No,17,Venmo
3244,5,No,Store Pickup,No,11,Bank Transfer
3245,4.7,No,Express,No,42,Credit Card
3246,3.2,No,Next Day Air,No,20,Cash
3247,2.9,No,Store Pickup,No,37,Cash
3248,3.7,No,Express,No,12,PayPal
3249,4.2,No,Free Shipping,No,41,Bank Transfer
3250,3.4,No,Express,No,32,Credit Card
3251,2.9,No,2-Day Shipping,No,15,Venmo
3252,3.7,No,Standard,No,39,Venmo
3253,2.7,No,Store Pickup,No,48,Credit Card
3254,3.2,No,2-Day Shipping,No,8,Venmo
3255,4.9,No,Store Pickup,No,11,Bank Transfer
3256,2.8,No,Next Day Air,No,36,Bank Transfer
3257,4.7,No,Free Shipping,No,50,Venmo
3258,3.3,No,Express,No,39,Venmo
3259,4.3,No,Express,No,11,Credit Card
3260,3.7,No,2-Day Shipping,No,5,Debit Card
3261,4.5,No,2-Day Shipping,No,7,Credit Card
3262,3.4,No,Store Pickup,No,50,Debit Card
3263,2.7,No,Standard,No,21,Cash
3264,4.4,No,Express,No,31,Debit Card
3265,4,No,Express,No,39,Cash
3266,3.2,No,Express,No,28,Credit Card
3267,4.2,No,Next Day Air,No,33,Bank Transfer
3268,3,No,Store Pickup,No,42,Credit Card
3269,2.8,No,Free Shipping,No,5,Bank Transfer
3270,4.9,No,Express,No,25,Cash
3271,4.7,No,Express,No,48,PayPal
3272,4.4,No,Standard,No,30,Credit Card
3273,3.1,No,Next Day Air,No,34,PayPal
3274,2.6,No,Free Shipping,No,34,PayPal
3275,3.9,No,Store Pickup,No,14,Cash
3276,2.6,No,2-Day Shipping,No,2,Debit Card
3277,4,No,Store Pickup,No,41,PayPal
3278,4.9,No,Store Pickup,No,3,Credit Card
3279,3.3,No,2-Day Shipping,No,18,Bank Transfer
3280,3,No,Express,No,1,Debit Card
3281,2.7,No,Next Day Air,No,5,PayPal
3282,3.1,No,Free Shipping,No,41,Bank Transfer
3283,4.8,No,Next Day Air,No,5,Credit Card
3284,2.9,No,Express,No,10,Debit Card
3285,4.5,No,2-Day Shipping,No,20,Venmo
3286,4.6,No,Free Shipping,No,11,Cash
3287,5,No,Express,No,4,Venmo
3288,4.3,No,2-Day Shipping,No,38,Credit Card
3289,4.9,No,Next Day Air,No,19,Credit Card
3290,4,No,2-Day Shipping,No,16,Venmo
3291,3.1,No,Free Shipping,No,2,PayPal
3292,2.6,No,2-Day Shipping,No,11,Cash
3293,4.9,No,Standard,No,18,Bank Transfer
3294,3.5,No,2-Day Shipping,No,47,Credit Card
3295,4.5,No,Store Pickup,No,15,Bank Transfer
3296,2.8,No,Next Day Air,No,15,Cash
3297,4.2,No,Next Day Air,No,47,Venmo
3298,4.1,No,Free Shipping,No,47,PayPal
3299,3.5,No,Express,No,6,Bank Transfer
3300,4,No,2-Day Shipping,No,18,Venmo
3301,4,No,Express,No,40,Bank Transfer
3302,2.5,No,Free Shipping,No,31,Credit Card
3303,4.2,No,Standard,No,31,Venmo
3304,3.4,No,Next Day Air,No,4,Credit Card
3305,4.8,No,Next Day Air,No,36,Bank Transfer
3306,4.9,No,Standard,No,31,PayPal
3307,3.6,No,Store Pickup,No,6,Venmo
3308,4,No,Store Pickup,No,1,Cash
3309,2.6,No,Express,No,29,Cash
3310,3.1,No,Store Pickup,No,19,PayPal
3311,3.6,No,Free Shipping,No,12,PayPal
3312,4,No,Express,No,18,Bank Transfer
3313,3.9,No,Next Day Air,No,45,Cash
3314,3.9,No,Express,No,45,Credit Card
3315,3.3,No,Standard,No,8,Credit Card
3316,2.9,No,Standard,No,4,PayPal
3317,3.1,No,Free Shipping,No,5,Debit Card
3318,4.7,No,Standard,No,30,Cash
3319,3.9,No,Free Shipping,No,15,PayPal
3320,4.3,No,Next Day Air,No,17,Credit Card
3321,4.2,No,2-Day Shipping,No,45,Cash
3322,4.3,No,Next Day Air,No,3,Venmo
3323,4.6,No,Next Day Air,No,43,PayPal
3324,3.8,No,Free Shipping,No,4,Credit Card
3325,3.3,No,Standard,No,41,Venmo
3326,3.7,No,2-Day Shipping,No,16,Venmo
3327,4.3,No,Standard,No,10,Debit Card
3328,4.1,No,Express,No,2,Debit Card
3329,3.2,No,Free Shipping,No,11,Cash
3330,3.8,No,Express,No,1,Debit Card
3331,3.2,No,2-Day Shipping,No,41,Bank Transfer
3332,3.5,No,Free Shipping,No,39,PayPal
3333,3.1,No,2-Day Shipping,No,1,PayPal
3334,4.2,No,Express,No,3,PayPal
3335,3.4,No,Free Shipping,No,21,Credit Card
3336,3.5,No,Express,No,48,Bank Transfer
3337,4,No,Free Shipping,No,24,Debit Card
3338,4.4,No,2-Day Shipping,No,45,Bank Transfer
3339,2.9,No,2-Day Shipping,No,46,Credit Card
3340,3.6,No,Store Pickup,No,35,Cash
3341,4.4,No,Free Shipping,No,47,Credit Card
3342,4.5,No,Standard,No,35,Credit Card
3343,3.8,No,Free Shipping,No,45,Credit Card
3344,3.6,No,2-Day Shipping,No,6,Cash
3345,4.3,No,Free Shipping,No,20,Cash
3346,4,No,2-Day Shipping,No,3,Venmo
3347,3.4,No,Express,No,30,Venmo
3348,4.4,No,Standard,No,28,PayPal
3349,2.8,No,Standard,No,15,Cash
3350,2.8,No,Store Pickup,No,29,PayPal
3351,4.9,No,2-Day Shipping,No,15,Cash
3352,4.2,No,2-Day Shipping,No,18,Bank Transfer
3353,2.9,No,Next Day Air,No,7,Bank Transfer
3354,4.6,No,Free Shipping,No,19,Credit Card
3355,2.8,No,Next Day Air,No,15,PayPal
3356,2.6,No,Store Pickup,No,3,Bank Transfer
3357,3.5,No,Store Pickup,No,13,PayPal
3358,3.5,No,Free Shipping,No,37,Credit Card
3359,3.4,No,2-Day Shipping,No,26,Cash
3360,3.9,No,Next Day Air,No,29,Debit Card
3361,3.3,No,2-Day Shipping,No,47,Cash
3362,4.1,No,Free Shipping,No,47,Credit Card
3363,3,No,Next Day Air,No,48,Venmo
3364,3,No,Next Day Air,No,46,Bank Transfer
3365,3.2,No,Standard,No,7,Credit Card
3366,3.9,No,Express,No,45,Credit Card
3367,3.6,No,2-Day Shipping,No,47,Debit Card
3368,3.1,No,Store Pickup,No,6,Venmo
3369,4.8,No,Express,No,29,Bank Transfer
3370,3.8,No,2-Day Shipping,No,42,Cash
3371,2.8,No,Store Pickup,No,46,Cash
3372,4,No,Next Day Air,No,28,PayPal
3373,4.6,No,Free Shipping,No,14,Credit Card
3374,3.5,No,Store Pickup,No,12,Debit Card
3375,3.7,No,2-Day Shipping,No,41,Debit Card
3376,4.9,No,Express,No,8,Credit Card
3377,4.1,No,Store Pickup,No,24,Cash
3378,4.6,No,Next Day Air,No,18,PayPal
3379,4.5,No,Next Day Air,No,6,Cash
3380,5,No,Store Pickup,No,40,Cash
3381,3.8,No,Standard,No,6,PayPal
3382,4.7,No,Standard,No,27,Credit Card
3383,2.8,No,Express,No,2,Bank Transfer
3384,2.6,No,Next Day Air,No,39,Venmo
3385,3.8,No,Free Shipping,No,9,Venmo
3386,2.8,No,Standard,No,16,Credit Card
3387,2.6,No,2-Day Shipping,No,36,Cash
3388,3.4,No,2-Day Shipping,No,2,Credit Card
3389,4.5,No,Store Pickup,No,21,Credit Card
3390,3.8,No,Free Shipping,No,39,Venmo
3391,3,No,Next Day Air,No,38,PayPal
3392,3.7,No,2-Day Shipping,No,6,Debit Card
3393,4.4,No,Free Shipping,No,6,Venmo
3394,3.1,No,Next Day Air,No,50,Debit Card
3395,4.2,No,Store Pickup,No,9,PayPal
3396,3.1,No,Free Shipping,No,15,Debit Card
3397,5,No,Next Day Air,No,5,PayPal
3398,2.7,No,Standard,No,13,Bank Transfer
3399,3.8,No,Standard,No,44,Cash
3400,3.3,No,Standard,No,36,Debit Card
3401,4.8,No,Free Shipping,No,18,Venmo
3402,3.4,No,Standard,No,39,Credit Card
3403,4.4,No,2-Day Shipping,No,11,PayPal
3404,3.9,No,Standard,No,1,Cash
3405,3.9,No,2-Day Shipping,No,34,Credit Card
3406,4.2,No,Store Pickup,No,47,Bank Transfer
3407,4,No,Store Pickup,No,24,Venmo
3408,2.6,No,Store Pickup,No,20,Cash
3409,4.4,No,Standard,No,11,Bank Transfer
3410,3.2,No,Next Day Air,No,3,Credit Card
3411,4.3,No,Free Shipping,No,38,Bank Transfer
3412,4.9,No,2-Day Shipping,No,45,Cash
3413,3.8,No,Store Pickup,No,31,Venmo
3414,2.5,No,Express,No,16,PayPal
3415,4.9,No,Next Day Air,No,3,Bank Transfer
3416,3,No,2-Day Shipping,No,15,Bank Transfer
3417,3.2,No,Store Pickup,No,11,Bank Transfer
3418,2.9,No,2-Day Shipping,No,22,Debit Card
3419,2.8,No,Free Shipping,No,35,Debit Card
3420,3.1,No,Store Pickup,No,5,Venmo
3421,3.4,No,Express,No,35,PayPal
3422,2.9,No,Free Shipping,No,27,PayPal
3423,3.2,No,Next Day Air,No,9,Venmo
3424,3.8,No,Next Day Air,No,21,PayPal
3425,3.6,No,2-Day Shipping,No,23,Credit Card
3426,4.3,No,Next Day Air,No,3,Debit Card
3427,4.8,No,2-Day Shipping,No,31,Credit Card
3428,2.5,No,Store Pickup,No,44,Cash
3429,2.5,No,Next Day Air,No,20,Venmo
3430,4.6,No,Express,No,34,Debit Card
3431,4.2,No,Next Day Air,No,17,Bank Transfer
3432,4.2,No,Express,No,20,Venmo
3433,4.8,No,2-Day Shipping,No,46,PayPal
3434,4.5,No,Free Shipping,No,28,PayPal
3435,3.3,No,2-Day Shipping,No,6,Venmo
3436,2.7,No,2-Day Shipping,No,50,Debit Card
3437,2.8,No,2-Day Shipping,No,41,Bank Transfer
3438,3.5,No,2-Day Shipping,No,50,PayPal
3439,3,No,Store Pickup,No,33,Credit Card
3440,4.5,No,Express,No,25,Venmo
3441,4.3,No,2-Day Shipping,No,2,PayPal
3442,4.1,No,Standard,No,15,Credit Card
3443,4.3,No,Next Day Air,No,12,PayPal
3444,5,No,Free Shipping,No,28,Cash
3445,3.8,No,2-Day Shipping,No,12,Bank Transfer
3446,4.9,No,Standard,No,3,Debit Card
3447,5,No,2-Day Shipping,No,20,Cash
3448,4.3,No,Express,No,3,Bank Transfer
3449,4.1,No,Express,No,32,Bank Transfer
3450,4.5,No,Standard,No,35,Cash
3451,3.6,No,Store Pickup,No,31,PayPal
3452,3,No,Free Shipping,No,13,Credit Card
3453,3.7,No,Next Day Air,No,3,Venmo
3454,4.3,No,Standard,No,48,Venmo
3455,4.6,No,Store Pickup,No,15,PayPal
3456,4.7,No,Standard,No,13,Venmo
3457,4.6,No,Express,No,21,Venmo
3458,3,No,Express,No,29,Cash
3459,3.4,No,Standard,No,24,Venmo
3460,3.8,No,Express,No,21,PayPal
3461,3.1,No,Express,No,5,Bank Transfer
3462,4.4,No,Standard,No,47,Cash
3463,4.5,No,Standard,No,34,Credit Card
3464,2.8,No,2-Day Shipping,No,45,PayPal
3465,2.7,No,Next Day Air,No,12,PayPal
3466,3.4,No,Standard,No,31,Debit Card
3467,4.6,No,Standard,No,43,Bank Transfer
3468,5,No,Next Day Air,No,5,Credit Card
3469,3.5,No,Standard,No,36,Debit Card
3470,3.3,No,Store Pickup,No,12,Cash
3471,4.5,No,Free Shipping,No,31,Cash
3472,3.1,No,Store Pickup,No,31,Cash
3473,4,No,Free Shipping,No,15,Debit Card
3474,2.5,No,Express,No,11,Cash
3475,4.4,No,Store Pickup,No,18,Venmo
3476,4.4,No,Express,No,9,Cash
3477,3.2,No,Free Shipping,No,11,Cash
3478,3.8,No,Store Pickup,No,38,Debit Card
3479,4.6,No,Store Pickup,No,42,PayPal
3480,4.9,No,Standard,No,41,Cash
3481,3.5,No,Free Shipping,No,45,PayPal
3482,3.4,No,Store Pickup,No,41,Debit Card
3483,3.9,No,Next Day Air,No,35,Debit Card
3484,3.9,No,Express,No,21,Credit Card
3485,4.2,No,Free Shipping,No,13,Credit Card
3486,3.4,No,Standard,No,23,Debit Card
3487,4.9,No,Standard,No,6,PayPal
3488,2.9,No,Store Pickup,No,39,Bank Transfer
3489,4.9,No,Store Pickup,No,7,Cash
3490,4.6,No,2-Day Shipping,No,32,PayPal
3491,3.6,No,Store Pickup,No,43,Credit Card
3492,4.3,No,Express,No,15,Cash
3493,4.6,No,Standard,No,48,Bank Transfer
3494,4.7,No,Store Pickup,No,35,Credit Card
3495,3.5,No,Free Shipping,No,41,PayPal
3496,2.8,No,Free Shipping,No,14,Cash
3497,4,No,Free Shipping,No,22,PayPal
3498,4.3,No,Store Pickup,No,16,Venmo
3499,3.8,No,Standard,No,2,Bank Transfer
3500,3,No,Next Day Air,No,13,PayPal
3501,4.6,No,Next Day Air,No,38,Debit Card
3502,4.8,No,Standard,No,43,Bank Transfer
3503,4.7,No,Next Day Air,No,26,Bank Transfer
3504,3.9,No,Free Shipping,No,39,Cash
3505,4,No,Next Day Air,No,50,Venmo
3506,3.7,No,2-Day Shipping,No,40,Bank Transfer
3507,3.7,No,2-Day Shipping,No,12,Cash
3508,4.2,No,Store Pickup,No,33,Credit Card
3509,4.7,No,Standard,No,49,Bank Transfer
3510,4.3,No,Next Day Air,No,43,Venmo
3511,4.9,No,2-Day Shipping,No,14,Venmo
3512,3.9,No,2-Day Shipping,No,21,Credit Card
3513,3.4,No,Free Shipping,No,31,Debit Card
3514,4.2,No,Store Pickup,No,29,Credit Card
3515,4.7,No,Express,No,32,Cash
3516,4,No,Next Day Air,No,16,Debit Card
3517,4,No,Free Shipping,No,38,PayPal
3518,3.1,No,Next Day Air,No,34,Debit Card
3519,4.2,No,Standard,No,30,PayPal
3520,3.7,No,Next Day Air,No,14,Bank Transfer
3521,3.1,No,Express,No,33,Bank Transfer
3522,3.7,No,Store Pickup,No,35,Venmo
3523,3.2,No,Store Pickup,No,13,Cash
3524,2.8,No,Standard,No,30,Cash
3525,2.9,No,Free Shipping,No,30,Credit Card
3526,3.5,No,Standard,No,47,Bank Transfer
3527,3.8,No,Express,No,1,PayPal
3528,4.7,No,Free Shipping,No,1,Cash
3529,4.5,No,Free Shipping,No,33,PayPal
3530,3.9,No,Next Day Air,No,43,Bank Transfer
3531,3.4,No,Express,No,37,PayPal
3532,4.6,No,2-Day Shipping,No,23,Cash
3533,4.6,No,Standard,No,12,Credit Card
3534,4.7,No,Standard,No,30,Venmo
3535,3.2,No,Express,No,7,Cash
3536,5,No,Express,No,20,Debit Card
3537,4.5,No,Express,No,10,Venmo
3538,3.5,No,Standard,No,40,Credit Card
3539,4.5,No,Store Pickup,No,21,Venmo
3540,3.2,No,Express,No,17,Credit Card
3541,4.6,No,Free Shipping,No,5,Bank Transfer
3542,4,No,Next Day Air,No,22,PayPal
3543,4.2,No,Express,No,5,Venmo
3544,4.1,No,Standard,No,18,PayPal
3545,3.6,No,2-Day Shipping,No,42,Cash
3546,3.7,No,2-Day Shipping,No,22,Debit Card
3547,3.6,No,Free Shipping,No,37,Bank Transfer
3548,3.8,No,Standard,No,23,Credit Card
3549,3,No,Standard,No,47,Debit Card
3550,3.4,No,2-Day Shipping,No,11,Bank Transfer
3551,4.8,No,Standard,No,32,Cash
3552,2.6,No,Store Pickup,No,20,Venmo
3553,2.9,No,Next Day Air,No,3,PayPal
3554,4.9,No,Free Shipping,No,32,Bank Transfer
3555,5,No,Free Shipping,No,5,Credit Card
3556,4.6,No,Next Day Air,No,45,Cash
3557,4.2,No,Express,No,43,Cash
3558,4.9,No,Next Day Air,No,1,PayPal
3559,4.8,No,Standard,No,9,Venmo
3560,3,No,Next Day Air,No,13,Venmo
3561,3.5,No,Express,No,5,Credit Card
3562,3.4,No,Standard,No,39,Credit Card
3563,3.4,No,Free Shipping,No,7,Bank Transfer
3564,4.9,No,Standard,No,8,Credit Card
3565,4.4,No,Free Shipping,No,40,Venmo
3566,4.2,No,Store Pickup,No,35,PayPal
3567,3.1,No,Next Day Air,No,14,Venmo
3568,4,No,Next Day Air,No,26,Credit Card
3569,4.8,No,Next Day Air,No,14,PayPal
3570,3.3,No,Express,No,9,Bank Transfer
3571,4.7,No,Standard,No,32,Debit Card
3572,3.2,No,Standard,No,15,Bank Transfer
3573,5,No,Standard,No,25,Credit Card
3574,4.9,No,Free Shipping,No,27,PayPal
3575,4.9,No,Express,No,39,Bank Transfer
3576,3.7,No,Express,No,49,Venmo
3577,3,No,Express,No,12,Venmo
3578,2.6,No,Standard,No,13,Bank Transfer
3579,2.6,No,Standard,No,22,Bank Transfer
3580,4.8,No,Standard,No,19,Credit Card
3581,3.2,No,2-Day Shipping,No,3,Cash
3582,4.9,No,Next Day Air,No,50,Credit Card
3583,3.4,No,2-Day Shipping,No,15,PayPal
3584,2.7,No,Store Pickup,No,44,Credit Card
3585,4.8,No,Express,No,48,Debit Card
3586,4.1,No,Standard,No,4,Venmo
3587,4.6,No,Store Pickup,No,12,PayPal
3588,4.4,No,Standard,No,33,Debit Card
3589,3.5,No,2-Day Shipping,No,40,Cash
3590,4.8,No,Next Day Air,No,38,Cash
3591,2.9,No,2-Day Shipping,No,19,Venmo
3592,3.2,No,2-Day Shipping,No,38,Bank Transfer
3593,4.4,No,2-Day Shipping,No,18,Venmo
3594,4.6,No,Next Day Air,No,24,PayPal
3595,2.6,No,2-Day Shipping,No,29,Venmo
3596,3.1,No,Store Pickup,No,14,PayPal
3597,4.3,No,Standard,No,44,Cash
3598,3.1,No,Standard,No,18,Bank Transfer
3599,4.6,No,Store Pickup,No,19,Bank Transfer
3600,4.6,No,Express,No,4,Cash
3601,2.7,No,Free Shipping,No,25,Cash
3602,3,No,Next Day Air,No,3,PayPal
3603,3.3,No,Store Pickup,No,40,Debit Card
3604,2.7,No,Free Shipping,No,5,Cash
3605,3.3,No,Standard,No,17,Debit Card
3606,4.3,No,Store Pickup,No,36,Bank Transfer
3607,4.8,No,Express,No,41,Venmo
3608,3.3,No,Standard,No,20,Venmo
3609,4.3,No,Next Day Air,No,2,Cash
3610,3,No,2-Day Shipping,No,31,Debit Card
3611,4.8,No,2-Day Shipping,No,23,Bank Transfer
3612,2.9,No,Standard,No,30,Credit Card
3613,3.6,No,Standard,No,26,Cash
3614,3.5,No,Store Pickup,No,40,Venmo
3615,4.7,No,2-Day Shipping,No,19,Bank Transfer
3616,4.4,No,Free Shipping,No,4,Credit Card
3617,3.3,No,Store Pickup,No,33,Debit Card
3618,4.3,No,Express,No,29,Debit Card
3619,4,No,2-Day Shipping,No,47,PayPal
3620,4.9,No,2-Day Shipping,No,50,Venmo
3621,2.9,No,Express,No,28,Credit Card
3622,4,No,2-Day Shipping,No,5,Cash
3623,4.3,No,Store Pickup,No,12,Credit Card
3624,2.7,No,2-Day Shipping,No,4,PayPal
3625,5,No,Store Pickup,No,22,Bank Transfer
3626,4.4,No,Express,No,32,PayPal
3627,3.5,No,Express,No,32,Venmo
3628,3.3,No,Next Day Air,No,48,Cash
3629,3.8,No,Free Shipping,No,35,Credit Card
3630,4.5,No,Standard,No,44,Debit Card
3631,4.8,No,Store Pickup,No,29,Cash
3632,2.9,No,Store Pickup,No,26,Credit Card
3633,3.2,No,Express,No,3,Debit Card
3634,2.8,No,Free Shipping,No,1,Bank Transfer
3635,3.3,No,Standard,No,17,PayPal
3636,3.3,No,Free Shipping,No,17,Credit Card
3637,4.2,No,2-Day Shipping,No,36,Cash
3638,3.6,No,Express,No,32,Credit Card
3639,4.6,No,Express,No,50,PayPal
3640,3.6,No,2-Day Shipping,No,39,Venmo
3641,4,No,Next Day Air,No,17,PayPal
3642,2.7,No,Free Shipping,No,39,Bank Transfer
3643,4.4,No,Store Pickup,No,5,PayPal
3644,3.2,No,Standard,No,47,Debit Card
3645,2.6,No,Next Day Air,No,18,Venmo
3646,3.4,No,Free Shipping,No,31,Credit Card
3647,5,No,2-Day Shipping,No,39,Debit Card
3648,2.9,No,Store Pickup,No,12,Bank Transfer
3649,5,No,Free Shipping,No,45,Cash
3650,4.4,No,Standard,No,33,Credit Card
3651,3.5,No,2-Day Shipping,No,3,PayPal
3652,3.8,No,Express,No,5,Venmo
3653,3.8,No,Store Pickup,No,23,Debit Card
3654,3.9,No,Next Day Air,No,39,Credit Card
3655,3.3,No,Next Day Air,No,10,Credit Card
3656,2.9,No,Next Day Air,No,4,Credit Card
3657,3.7,No,2-Day Shipping,No,18,Credit Card
3658,3.7,No,Express,No,1,Debit Card
3659,4.6,No,Standard,No,18,PayPal
3660,4.9,No,Store Pickup,No,46,Bank Transfer
3661,3.1,No,2-Day Shipping,No,13,Bank Transfer
3662,3.5,No,Next Day Air,No,5,Credit Card
3663,4.9,No,Next Day Air,No,11,Debit Card
3664,4.4,No,Express,No,49,Credit Card
3665,4.4,No,Store Pickup,No,1,Debit Card
3666,3.4,No,Next Day Air,No,11,Credit Card
3667,3,No,2-Day Shipping,No,47,Cash
3668,2.6,No,Next Day Air,No,20,Venmo
3669,3.2,No,Store Pickup,No,18,Venmo
3670,4.6,No,Store Pickup,No,43,PayPal
3671,3.8,No,Free Shipping,No,4,PayPal
3672,4.8,No,2-Day Shipping,No,20,Venmo
3673,4.5,No,Free Shipping,No,7,PayPal
3674,4.2,No,2-Day Shipping,No,31,Bank Transfer
3675,2.7,No,2-Day Shipping,No,41,Venmo
3676,4.5,No,Express,No,3,Bank Transfer
3677,4.9,No,Free Shipping,No,16,PayPal
3678,2.8,No,Standard,No,43,Cash
3679,3.5,No,Standard,No,29,Bank Transfer
3680,2.5,No,Store Pickup,No,5,Cash
3681,2.9,No,Standard,No,30,Debit Card
3682,4.2,No,Next Day Air,No,33,Debit Card
3683,4.6,No,Store Pickup,No,46,Venmo
3684,3,No,Free Shipping,No,17,Venmo
3685,4.4,No,Free Shipping,No,47,Credit Card
3686,2.6,No,Standard,No,17,Cash
3687,4.8,No,Free Shipping,No,17,Cash
3688,2.9,No,Next Day Air,No,28,Bank Transfer
3689,3,No,Next Day Air,No,8,Cash
3690,4.5,No,Standard,No,8,Bank Transfer
3691,3.7,No,Store Pickup,No,4,Bank Transfer
3692,4.8,No,Next Day Air,No,24,PayPal
3693,4.8,No,Free Shipping,No,29,Cash
3694,4.7,No,2-Day Shipping,No,10,Venmo
3695,2.6,No,Express,No,11,PayPal
3696,4.6,No,Standard,No,18,Bank Transfer
3697,3.4,No,Next Day Air,No,26,Bank Transfer
3698,3,No,Standard,No,39,Cash
3699,4,No,2-Day Shipping,No,4,Venmo
3700,2.6,No,Store Pickup,No,24,Bank Transfer
3701,3.4,No,Store Pickup,No,2,Bank Transfer
3702,4.5,No,Store Pickup,No,36,Cash
3703,2.7,No,Store Pickup,No,36,Venmo
3704,2.9,No,Standard,No,23,PayPal
3705,4,No,Store Pickup,No,36,Credit Card
3706,3.2,No,Free Shipping,No,2,Debit Card
3707,4,No,Store Pickup,No,17,Cash
3708,3.4,No,2-Day Shipping,No,19,Venmo
3709,4.9,No,Express,No,41,PayPal
3710,3.6,No,Free Shipping,No,27,PayPal
3711,3.6,No,2-Day Shipping,No,32,Bank Transfer
3712,3.2,No,Free Shipping,No,33,Cash
3713,3.7,No,2-Day Shipping,No,24,PayPal
3714,2.6,No,Express,No,31,Debit Card
3715,3.9,No,Express,No,35,Credit Card
3716,3.4,No,Free Shipping,No,2,Bank Transfer
3717,3.4,No,Next Day Air,No,42,Debit Card
3718,4.2,No,Express,No,47,Bank Transfer
3719,2.9,No,Standard,No,44,Bank Transfer
3720,4.1,No,Free Shipping,No,8,Bank Transfer
3721,3.6,No,Free Shipping,No,13,Credit Card
3722,4,No,Next Day Air,No,10,Cash
3723,4,No,Standard,No,1,Credit Card
3724,3.6,No,Free Shipping,No,1,Debit Card
3725,3.1,No,Express,No,18,Bank Transfer
3726,4.4,No,Next Day Air,No,2,PayPal
3727,4.3,No,Next Day Air,No,36,Debit Card
3728,3.5,No,Next Day Air,No,17,Debit Card
3729,3,No,Standard,No,1,Debit Card
3730,4.7,No,2-Day Shipping,No,50,Cash
3731,2.5,No,2-Day Shipping,No,3,Credit Card
3732,3.1,No,2-Day Shipping,No,45,PayPal
3733,3.3,No,Free Shipping,No,28,PayPal
3734,4.7,No,Next Day Air,No,6,Debit Card
3735,3.4,No,Next Day Air,No,33,Debit Card
3736,3.1,No,2-Day Shipping,No,29,PayPal
3737,4.6,No,Store Pickup,No,2,PayPal
3738,4.9,No,Free Shipping,No,43,PayPal
3739,2.7,No,Free Shipping,No,48,Cash
3740,4.2,No,Free Shipping,No,43,Credit Card
3741,2.6,No,Store Pickup,No,26,Debit Card
3742,3.2,No,2-Day Shipping,No,26,Debit Card
3743,4.4,No,Standard,No,50,Credit Card
3744,3.6,No,Free Shipping,No,36,Debit Card
3745,2.7,No,Next Day Air,No,26,Bank Transfer
3746,4.3,No,Express,No,2,Debit Card
3747,2.6,No,Next Day Air,No,49,PayPal
3748,4.3,No,Store Pickup,No,32,Bank Transfer
3749,3.9,No,2-Day Shipping,No,3,Venmo
3750,2.9,No,2-Day Shipping,No,38,Venmo
3751,3.1,No,Free Shipping,No,5,PayPal
3752,4.2,No,Free Shipping,No,8,Credit Card
3753,4.1,No,2-Day Shipping,No,43,Venmo
3754,4.2,No,Next Day Air,No,22,Bank Transfer
3755,4.4,No,Express,No,10,Cash
3756,3.4,No,Free Shipping,No,26,Credit Card
3757,4.8,No,Express,No,42,Debit Card
3758,4.5,No,2-Day Shipping,No,33,Cash
3759,2.7,No,Store Pickup,No,23,Bank Transfer
3760,3.5,No,Store Pickup,No,30,Venmo
3761,3.1,No,Next Day Air,No,36,PayPal
3762,2.8,No,Next Day Air,No,3,Venmo
3763,2.9,No,Store Pickup,No,13,PayPal
3764,4.5,No,Standard,No,38,Cash
3765,3.5,No,Next Day Air,No,19,Venmo
3766,4.3,No,Standard,No,14,Bank Transfer
3767,4.9,No,Next Day Air,No,43,Debit Card
3768,3.1,No,Free Shipping,No,10,Bank Transfer
3769,4,No,Free Shipping,No,34,Bank Transfer
3770,3.6,No,Standard,No,31,Venmo
3771,4,No,Store Pickup,No,34,Bank Transfer
3772,2.6,No,Express,No,28,Venmo
3773,3.1,No,Next Day Air,No,35,Cash
3774,3.5,No,Store Pickup,No,41,Cash
3775,3.9,No,Standard,No,48,PayPal
3776,2.7,No,2-Day Shipping,No,45,Cash
3777,4.1,No,Standard,No,10,Credit Card
3778,4.3,No,Express,No,9,Cash
3779,2.9,No,Free Shipping,No,30,Debit Card
3780,4,No,Express,No,45,PayPal
3781,4.1,No,Free Shipping,No,41,Venmo
3782,3.7,No,Standard,No,40,PayPal
3783,2.8,No,Free Shipping,No,42,PayPal
3784,3.2,No,Free Shipping,No,17,Debit Card
